idx,timestamp_ns,timestamp_s,slot_label,n_landmark_observations
0,1354691841472,1354.691841472,LAE,0
1,1354861203200,1354.8612032,MAE,186
2,1354935788064,1354.935788064,SAE,248
3,1354973985024,1354.973985024,MAE,340
4,1355034617504,1355.0346175040002,LAE,203
5,1355144465376,1355.144465376,MAE,321
6,1355199972384,1355.1999723840001,SAE,309
7,1355265469568,1355.265469568,MAE,296
8,1355332526208,1355.332526208,LAE,155
9,1355368792512,1355.368792512,MAE,279
10,1355426370208,1355.426370208,SAE,250
11,1355507856640,1355.50785664,MAE,284
12,1355605349696,1355.605349696,LAE,156
13,1355652027520,1355.65202752,MAE,283
14,1355756408576,1355.756408576,SAE,268
15,1355828322304,1355.828322304,MAE,286
16,1355926475296,1355.926475296,LAE,159
17,1355968134656,1355.968134656,MAE,279
18,1356041079072,1356.041079072,SAE,258
19,1356107254880,1356.10725488,MAE,279
20,1356156317664,1356.156317664,LAE,157
21,1356204732960,1356.20473296,MAE,278
22,1356378365344,1356.378365344,SAE,254
23,1356428500960,1356.42850096,MAE,279
24,1356497934144,1356.497934144,LAE,155
25,1356628727328,1356.6287273280002,MAE,269
26,1356771023744,1356.771023744,SAE,256
27,1356841213632,1356.841213632,MAE,288
28,1356881150624,1356.8811506240002,LAE,157
29,1356942302368,1356.9423023680001,MAE,289
30,1357003515680,1357.0035156800002,SAE,249
31,1357060466496,1357.0604664960001,MAE,268
32,1357156935520,1357.1569355200002,LAE,153
33,1357202684640,1357.2026846400001,MAE,281
34,1357366595424,1357.366595424,MAE,263
35,1357436180000,1357.4361800000001,LAE,150
36,1357516042592,1357.516042592,MAE,286
37,1357575687904,1357.575687904,SAE,203
38,1357640388672,1357.640388672,MAE,262
39,1357711915264,1357.711915264,LAE,132
40,1357828306208,1357.8283062080002,MAE,248
41,1357920224768,1357.920224768,SAE,247
42,1358067418688,1358.067418688,MAE,201
43,1358118743040,1358.11874304,LAE,139
44,1358239840352,1358.239840352,MAE,203
45,1358333914688,1358.333914688,SAE,216
46,1358370191296,1358.370191296,MAE,212
47,1358493734880,1358.4937348800001,LAE,112
48,1358538941568,1358.5389415680002,MAE,219
49,1358600836480,1358.60083648,SAE,251
50,1358675851200,1358.6758512000001,MAE,229
51,1358765037152,1358.765037152,LAE,149
52,1358887920000,1358.8879200000001,MAE,205
53,1358978469376,1358.978469376,SAE,247
54,1359016028032,1359.0160280320001,MAE,226
55,1359088435136,1359.088435136,LAE,144
56,1359141094752,1359.141094752,MAE,262
57,1359222950368,1359.222950368,SAE,267
58,1359308177696,1359.308177696,MAE,276
59,1359406951840,1359.4069518400001,LAE,175
60,1359507145888,1359.5071458880002,MAE,340
61,1359561714560,1359.5617145600002,SAE,278
62,1359656351520,1359.65635152,MAE,290
63,1359751961344,1359.7519613440002,LAE,180
64,1359820434656,1359.820434656,MAE,303
65,1359867479136,1359.8674791360002,SAE,253
66,1359959695104,1359.959695104,MAE,268
67,1360071035904,1360.0710359040002,LAE,149
68,1360188973728,1360.188973728,MAE,270
69,1360258775264,1360.2587752640002,SAE,197
70,1360357572128,1360.3575721280001,MAE,226
71,1360440675296,1360.440675296,LAE,86
72,1360512677920,1360.51267792,MAE,221
73,1360572478176,1360.572478176,SAE,251
74,1360625907904,1360.625907904,MAE,211
75,1360690763968,1360.690763968,LAE,125
76,1360751495040,1360.75149504,MAE,267
77,1360855374720,1360.85537472,SAE,248
78,1360918082752,1360.9180827520001,MAE,249
79,1360967597600,1360.9675976,LAE,88
80,1361012700512,1361.012700512,MAE,216
81,1361065002176,1361.065002176,SAE,226
82,1361115536416,1361.1155364160002,MAE,258
83,1361175172416,1361.1751724160001,LAE,67
84,1361217086400,1361.2170864000002,MAE,196
85,1361313643040,1361.31364304,SAE,193
86,1361456136448,1361.456136448,MAE,200
87,1361565009312,1361.565009312,LAE,59
88,1361609881568,1361.609881568,MAE,193
89,1361685316960,1361.6853169600001,SAE,278
90,1361774144640,1361.77414464,MAE,238
91,1361943920320,1361.9439203200002,MAE,235
92,1361988267648,1361.9882676480001,SAE,301
93,1362046461888,1362.046461888,MAE,323
94,1362164817312,1362.1648173120002,LAE,42
95,1362204110528,1362.204110528,MAE,275
96,1362308362624,1362.308362624,SAE,200
97,1362342348032,1362.342348032,MAE,299
98,1362437751328,1362.437751328,LAE,212
99,1362553212736,1362.553212736,MAE,261
100,1362635628064,1362.635628064,SAE,224
101,1362679309280,1362.67930928,MAE,265
102,1362744626592,1362.744626592,LAE,215
103,1362787151488,1362.787151488,MAE,273
104,1362839427328,1362.839427328,SAE,207
105,1362925085696,1362.925085696,MAE,180
106,1362991813536,1362.991813536,LAE,133
107,1363040380800,1363.0403808,MAE,182
108,1363097592928,1363.097592928,SAE,191
109,1363166368800,1363.1663688,MAE,231
110,1363241110400,1363.2411104,LAE,198
111,1363325002112,1363.325002112,MAE,310
