landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
17533,440,448,MAE|SAE,4.547500950192685
17534,440,450,LAE|MAE|SAE,3.2776606852451557
17535,440,452,MAE|SAE,4.534872913934616
17536,440,448,MAE|SAE,4.551842045132592
17537,440,441,MAE|SAE,3.1600242316546012
17538,440,441,MAE|SAE,1.1872483384881185
17539,440,442,MAE|SAE,0.9968424952628359
17540,440,442,MAE|SAE,0.9838156841191785
17541,438,442,MAE,1.1990086715663435
17542,438,444,MAE,1.341617213705307
17543,438,442,MAE,1.0960431572301597
17544,438,444,MAE,1.208096113410303
17545,439,444,LAE|MAE,3.82895496686958
17546,440,453,MAE|SAE,2.9227911127975155
17547,440,444,MAE,2.054404821727866
17548,440,454,MAE|SAE,3.183640566397041
17549,440,446,MAE|SAE,4.624603774407053
17550,440,446,MAE,3.1837489745313667
17551,440,442,MAE,4.026449688213129
17552,440,450,MAE|SAE,2.9777607080314024
17553,440,442,MAE,4.588077504413215
17554,440,442,MAE,1.7565631790499767
17555,440,444,MAE,4.74824545748791
17556,440,453,LAE|MAE|SAE,2.978603803710443
17557,440,452,MAE|SAE,2.8848421870025085
17558,440,442,MAE,0.9930769102421847
17559,440,444,MAE,1.075248650612739
17560,440,446,MAE,1.4452024345536847
17561,440,442,MAE,1.0408049738990182
17562,440,442,MAE,1.087892431681095
17563,440,444,MAE,1.0599981964021454
17564,440,442,MAE,0.959406059611151
17565,440,448,MAE|SAE,1.1514851924896015
17566,440,442,MAE,1.0319051782949915
17567,440,442,MAE,1.006287300591263
17568,440,442,MAE,0.9562682993288354
17569,440,442,MAE,0.9479957848293398
17570,440,442,MAE,1.000863335027951
17571,441,450,MAE|SAE,4.387992140787216
17572,441,443,LAE|MAE|SAE,4.592155947328914
17573,441,442,MAE|SAE,4.15171093178429
17574,441,443,LAE|MAE|SAE,4.297568183472181
17575,441,443,LAE|MAE|SAE,4.597671390536771
17576,441,442,MAE|SAE,4.517581877035252
17577,441,454,MAE|SAE,3.141132946490921
17578,441,444,MAE|SAE,2.8310549017811897
17579,441,444,MAE|SAE,1.1789478497131967
17580,441,442,MAE|SAE,1.0224584835687536
17581,439,444,LAE|MAE,4.376477666176756
17582,439,443,LAE,3.8738393408825864
17583,439,443,LAE,4.365474017875884
17584,439,443,LAE,3.9182033737478976
17585,439,443,LAE,2.2478486591231515
17586,442,443,LAE|MAE,4.4259670239173206
17587,442,443,LAE|MAE,4.130371612704869
17588,442,443,LAE|MAE,4.737805103784973
17589,442,443,LAE|MAE,4.585267302248929
17590,442,443,LAE|MAE,4.448614258986694
17591,442,443,LAE|MAE,4.4658654172956425
17592,442,443,LAE|MAE,4.356147764091062
17593,442,443,LAE|MAE,4.487515310975065
17594,442,443,LAE|MAE,4.369846886605048
17595,442,443,LAE|MAE,4.3733430179640616
17596,442,443,LAE|MAE,4.286776115952014
17597,442,443,LAE|MAE,4.346467450732013
17598,442,444,LAE|MAE,4.246774097646251
17599,442,446,LAE|MAE|SAE,3.109178450933498
17600,442,443,LAE|MAE,4.6830082126974135
17601,442,443,LAE|MAE,4.540382835739675
17602,442,447,LAE|MAE,3.695731153619381
17603,442,443,LAE|MAE,4.192428537140491
17604,442,443,LAE|MAE,4.217906887164285
17605,442,443,LAE|MAE,4.290205186044959
17606,442,443,LAE|MAE,4.876997738400765
17607,440,446,MAE,1.1652464889082559
17608,440,444,MAE,1.032299715315583
17609,440,444,MAE,1.0537047171516876
17610,440,446,MAE,1.1985002377488472
17611,440,444,MAE,0.9917600659387733
17612,440,448,MAE,1.273108190095177
17613,441,453,MAE|SAE,2.8559776258242944
17614,441,448,MAE|SAE,4.427219235279244
17615,441,448,MAE|SAE,3.0637693632411978
17616,441,452,MAE|SAE,4.332346779718808
17617,441,452,LAE|MAE|SAE,3.106372165292228
17618,441,444,MAE|SAE,4.280220170488556
17619,442,452,MAE|SAE,3.1616415146969965
17620,442,450,MAE|SAE,4.261678252622719
17621,442,445,MAE|SAE,4.257542763546404
17622,442,444,MAE,3.016925620646249
17623,442,444,MAE,4.376446107456338
17624,442,456,MAE,1.70726661651483
17625,442,444,MAE,1.6796532926692644
17626,442,446,MAE,1.7493833512981016
17627,442,448,MAE,4.367383423298842
17628,442,446,MAE,3.778988696288
17629,442,450,MAE|SAE,4.497877546056449
17630,442,444,MAE,3.142430616863872
17631,442,444,MAE,1.0579781994516848
17632,442,444,MAE,1.0079562290990678
17633,442,444,MAE,1.2256689288958185
17634,442,444,MAE,0.9762463998354379
17635,442,444,MAE,0.9931800330758218
17636,442,444,MAE,0.9844006359555773
17637,442,444,MAE,1.2388105246317513
17638,442,444,MAE,1.0161247550640031
17639,442,462,MAE|SAE,1.453162233477328
17640,442,450,MAE,1.1673979564715837
17641,442,446,MAE,1.1630102219792775
17642,443,446,LAE|MAE|SAE,2.9305117146362196
17643,443,444,LAE|MAE,1.8699274536885024
17644,443,444,LAE|MAE,3.020291062846315
