landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,1,LAE|MAE,13.921541305002602
1,0,1,LAE|MAE,0.7096090338151578
2,0,8,LAE|MAE|SAE,22.498168699406477
3,0,2,LAE|MAE|SAE,1.6468867095732918
4,0,4,LAE|MAE|SAE,13.117258189066783
5,0,1,LAE|MAE,0.8297766884873491
6,0,2,LAE|MAE|SAE,20.210571227699006
7,0,2,LAE|MAE|SAE,1.1333186354516251
8,0,1,LAE|MAE,1.0760348794904275
9,0,4,LAE|MAE,13.234002193510774
10,0,1,LAE|MAE,15.802810728961333
11,0,1,LAE|MAE,0.9675357055264245
12,0,1,LAE|MAE,1.5354371495744181
13,0,1,LAE|MAE,0.8374545086661355
14,0,2,LAE|MAE|SAE,13.98596163477764
15,0,3,LAE|MAE|SAE,17.77910617472186
16,0,4,LAE|MAE,10.0138969499079
17,0,1,LAE|MAE,1.661144267507136
18,0,4,LAE|MAE,29.9866491456113
19,0,2,LAE|MAE|SAE,1.359206236546783
20,0,4,LAE|MAE,16.118871562368017
21,0,1,LAE|MAE,0.9932262657590082
22,0,1,LAE|MAE,1.6967979876100425
23,0,1,LAE|MAE,13.523419685589028
24,0,6,LAE|MAE|SAE,30.681170240051177
25,0,5,LAE|MAE,28.12817266494771
26,0,1,LAE|MAE,0.9699851026028105
27,0,1,LAE|MAE,0.8446168089035194
28,0,2,LAE|MAE|SAE,17.376926566085377
29,0,1,LAE|MAE,0.6532196029167004
30,0,3,LAE|MAE,10.686976201698362
31,0,1,LAE|MAE,3.531920327487421
32,0,1,LAE|MAE,0.9252625365420158
33,0,1,LAE|MAE,1.1647073714150595
34,0,1,LAE|MAE,1.794534343232576
35,0,3,LAE|MAE|SAE,19.78659487960924
36,0,1,LAE|MAE,0.68005112318341
37,0,1,LAE|MAE,17.762307320984622
38,0,1,LAE|MAE,16.030198979615538
39,0,4,LAE|MAE,14.706508502602473
40,0,1,LAE|MAE,14.54158712075472
41,0,7,LAE|MAE|SAE,16.261068697635743
42,0,9,LAE|MAE|SAE,20.18655255846576
43,0,3,LAE|MAE,10.790598107753452
44,0,1,LAE|MAE,17.328071509340603
45,0,2,LAE|MAE|SAE,16.906215660916033
46,0,1,LAE|MAE,12.484390670343084
47,0,1,LAE|MAE,0.9631263058397764
48,0,1,LAE|MAE,19.4557946946211
49,0,1,LAE|MAE,1.210144629413287
50,0,1,LAE|MAE,17.68482844969754
51,0,1,LAE|MAE,17.683636455872012
52,0,1,LAE|MAE,19.271153161080903
53,0,1,LAE|MAE,3.641854332120685
54,0,11,LAE|MAE|SAE,16.017740944550283
55,0,1,LAE|MAE,18.091179534960165
56,0,1,LAE|MAE,0.9131195330657451
57,0,3,LAE|MAE|SAE,14.935772777671312
58,0,3,LAE|MAE,23.417855682509835
59,0,1,LAE|MAE,0.649254442476662
60,0,1,LAE|MAE,1.097948714343392
61,0,1,LAE|MAE,21.764837797915092
62,0,1,LAE|MAE,9.262546752664548
63,0,1,LAE|MAE,1.048511391539734
64,0,1,LAE|MAE,18.0729280634821
65,0,1,LAE|MAE,15.57418381411395
