landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,3,MAE,20.163053591736844
1,0,6,LAE|MAE,15.327146625655969
2,0,3,MAE,12.539269336699164
3,0,1,MAE,26.072486582697678
4,0,1,MAE,19.513282805802543
5,0,1,MAE,11.716946995417215
6,0,4,MAE,35.37108202797903
7,0,2,LAE|MAE,13.709130275004375
8,0,1,MAE,9.196557643961818
9,0,1,MAE,21.973590038485348
10,0,3,MAE,19.70001604340459
11,0,4,MAE,20.866197949846196
12,0,1,MAE,30.159707239972604
13,0,5,LAE|MAE,19.326300951581032
14,0,1,MAE,19.170752080706702
15,0,4,MAE,10.801496124182199
16,0,3,MAE,15.314352702370147
17,0,1,MAE,14.066367593714416
18,0,1,MAE,8.912730608085848
19,0,2,LAE|MAE,18.795780119903245
20,0,1,MAE,20.480663073867532
21,0,1,MAE,20.202478391633747
22,0,1,MAE,48.59684058238941
23,0,1,MAE,7.96169513108704
24,0,1,MAE,12.652685848517619
25,0,1,MAE,14.366206404457902
26,0,4,LAE|MAE,13.73929007979406
27,0,2,LAE|MAE,10.294906367919785
28,0,1,MAE,8.896552777358126
29,0,1,MAE,18.741346114953192
30,0,1,MAE,18.190272643815348
31,0,1,MAE,10.181160796547463
32,0,4,MAE,32.66722211923198
33,0,3,MAE,20.023782653255143
34,0,2,LAE|MAE,16.70197339865372
35,0,1,MAE,8.838145124712455
36,0,3,MAE,18.800097585585583
37,0,5,LAE|MAE,17.79013969989672
38,0,8,LAE|MAE,23.52279728055705
39,0,2,LAE|MAE,25.252186596431113
40,0,2,LAE|MAE,1.4501275637553017
41,0,6,LAE|MAE,19.880678294364277
42,0,2,LAE|MAE,12.6137160615542
43,0,2,LAE|MAE,12.459950592328884
44,0,2,LAE|MAE,12.434953300545692
45,0,2,LAE|MAE,32.67008582930014
46,0,2,LAE|MAE,8.013922346652484
47,0,2,LAE|MAE,24.210131448387703
48,0,2,LAE|MAE,14.358927775141211
49,0,2,LAE|MAE,15.020715291710756
50,0,2,LAE|MAE,17.212966040984256
51,0,2,LAE|MAE,17.366255614638565
52,1,8,LAE|MAE,24.415103286602164
53,1,6,LAE|MAE,15.516895593589545
54,1,2,LAE|MAE,12.436329800687533
55,1,2,LAE|MAE,10.192639242745287
56,1,2,LAE|MAE,13.016676966883445
57,1,2,LAE|MAE,12.809920027205166
58,1,3,LAE|MAE,13.346048626272962
59,1,5,LAE|MAE,15.72049897324155
60,1,3,LAE|MAE,15.051701619919445
61,1,6,LAE|MAE,30.18998435042531
62,1,2,LAE|MAE,16.094448181454876
63,1,2,LAE|MAE,11.610989761791302
64,0,3,MAE,11.994533462727352
65,0,3,MAE,6.874082145276462
66,0,3,MAE,18.768894028775602
67,0,3,MAE,17.609507066856107
68,0,3,MAE,12.123711184500932
69,0,3,MAE,23.76586008459045
70,0,3,MAE,18.716120207971844
71,0,3,MAE,21.343005498906727
72,0,3,MAE,8.833195438234352
73,1,3,MAE,24.259453738374482
74,1,4,MAE,22.003930157717395
75,1,3,MAE,17.675379260962014
76,1,3,MAE,15.827604583483888
77,1,3,MAE,14.580556378070796
78,1,3,MAE,15.505816775084924
79,1,3,MAE,12.47646784370307
80,1,3,MAE,15.428791477021955
81,1,3,MAE,23.766327651791954
82,1,4,MAE,27.046049518488726
83,1,3,MAE,29.879574461987936
84,2,6,LAE|MAE,16.40528543481378
85,2,3,LAE|MAE,11.686571957427182
86,2,5,LAE|MAE,41.63175949450681
87,2,3,LAE|MAE,9.343691077866822
88,2,3,LAE|MAE,14.291889717031871
