landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,1,MAE,20.562905478511254
1,0,3,MAE,24.04513039359407
2,0,1,MAE,1.121019219322176
3,0,3,MAE,12.86854859288016
4,0,1,MAE,9.969492283132098
5,0,1,MAE,0.8108253746479563
6,0,1,MAE,12.28216886383122
7,0,1,MAE,19.57404644198685
8,0,4,MAE,37.32215936831489
9,0,10,MAE,24.85968229716152
10,0,10,MAE,18.251149857101975
11,0,3,MAE,12.133416358969301
12,0,12,MAE,13.716104206054371
13,0,1,MAE,1.4243341629278057
14,0,1,MAE,10.110682851151767
15,0,1,MAE,13.279818183832992
16,0,1,MAE,0.8556949882376381
17,0,3,MAE,16.39983913526752
18,0,1,MAE,2.0926978139648424
19,0,1,MAE,15.23243077486413
20,0,1,MAE,1.3184436992578836
21,0,1,MAE,15.045809117855319
22,0,1,MAE,1.6347787742724624
23,0,1,MAE,1.497525629527977
24,0,1,MAE,2.342418450441363
25,0,1,MAE,31.408247548054923
26,0,3,MAE,18.129804822396586
27,0,9,MAE,32.93330409739657
28,0,1,MAE,0.8779174398541886
29,0,1,MAE,1.0765657479263107
30,0,6,MAE,12.77030695747291
31,0,4,MAE,16.20460596162486
32,0,10,MAE,19.363850822415483
33,0,1,MAE,9.81103713738517
34,0,1,MAE,12.075361379182855
35,0,1,MAE,0.816465643334724
36,0,1,MAE,0.8521457561545617
37,0,1,MAE,12.264876912837677
38,0,3,MAE,13.10907604720907
39,0,1,MAE,1.6217350100791732
40,0,1,MAE,29.00223513477064
41,0,1,MAE,2.3515795044763537
42,0,1,MAE,1.9916676114390135
43,0,3,MAE,19.84114578466346
44,0,1,MAE,1.3590602328302062
45,0,6,MAE,13.580085699383563
46,0,1,MAE,0.901042832959546
47,0,1,MAE,1.1851875296280971
48,0,3,MAE,12.432121289853965
49,0,3,MAE,16.545560937119248
50,0,1,MAE,2.0548546428453585
51,0,1,MAE,1.3170222518504535
52,0,1,MAE,1.1961310904782227
53,0,1,MAE,10.51497584281193
54,0,1,MAE,13.198396080788752
55,0,3,MAE,20.60066984281804
56,0,1,MAE,2.1623079540454957
57,0,3,MAE,17.632269974909
58,0,1,MAE,22.66729323410163
59,0,3,MAE,19.45869631425074
60,0,1,MAE,1.482921358051716
61,0,1,MAE,0.818272682317268
62,0,3,MAE,13.8623455423039
63,0,1,MAE,11.189584735694153
64,0,7,MAE,16.708627534983535
65,0,1,MAE,14.157213431315439
66,0,1,MAE,18.159200038110782
67,0,1,MAE,14.892326436708736
68,0,3,MAE,12.637234673729026
69,0,1,MAE,37.17538444060276
70,0,1,MAE,2.740412193841093
71,0,10,MAE,19.468624535084214
72,0,1,MAE,1.4918033153132715
73,0,1,MAE,0.8717174625942096
74,0,7,MAE,20.76660117112398
75,0,1,MAE,2.2674695334935313
76,0,1,MAE,1.1085674533763936
77,0,1,MAE,19.14101685131877
78,0,4,MAE,18.74210364027183
79,0,1,MAE,1.5515997063433127
80,0,1,MAE,16.487689893342207
81,0,1,MAE,1.9642952768495916
82,0,3,MAE,12.374593766533282
83,0,9,MAE,15.453483100052821
84,0,1,MAE,1.5607090175999159
85,0,1,MAE,15.555380554055413
86,0,3,MAE,15.587352736323492
87,0,1,MAE,7.227572796536387
88,0,3,MAE,10.955395982548112
89,0,1,MAE,10.346441636151264
90,0,1,MAE,0.8191822377211017
91,0,3,MAE,19.273283287305755
92,0,1,MAE,38.35076593814837
93,0,1,MAE,1.9328083763820088
94,0,1,MAE,0.8920266626925962
95,0,1,MAE,8.797888190555085
96,0,1,MAE,22.094170137040713
97,0,3,MAE,23.33299737149947
98,0,1,MAE,4.463758798613584
99,0,1,MAE,8.368646451479
100,0,1,MAE,1.1114243956814607
