idx,timestamp_ns,timestamp_s,slot_label,n_landmark_observations
0,1464370269248,1464.370269248,LAE,0
1,1464569568224,1464.569568224,MAE,182
2,1464766033440,1464.76603344,SAE,152
3,1464969678464,1464.969678464,MAE,349
4,1465167899648,1465.167899648,LAE,214
5,1465367961376,1465.367961376,MAE,318
6,1465564834560,1465.56483456,SAE,451
7,1465768529952,1465.768529952,MAE,310
8,1465967861952,1465.967861952,LAE,143
9,1466167844352,1466.1678443520002,MAE,300
10,1466364412736,1466.364412736,SAE,319
11,1466568007296,1466.5680072960001,MAE,288
12,1466770465344,1466.770465344,LAE,146
13,1466969507200,1466.9695072000002,MAE,196
14,1467163828576,1467.163828576,SAE,213
15,1467369169408,1467.369169408,MAE,125
16,1467569764416,1467.569764416,LAE,77
17,1467768249280,1467.7682492800002,MAE,195
18,1467963720064,1467.9637200640002,SAE,203
19,1468170666592,1468.170666592,MAE,225
20,1468368410208,1468.3684102080001,LAE,57
21,1468568136576,1468.5681365760001,MAE,189
22,1468766007776,1468.7660077760002,SAE,138
23,1468970166368,1468.970166368,MAE,186
24,1469170001920,1469.17000192,LAE,0
25,1469368844896,1469.3688448960002,MAE,147
26,1469566209952,1469.566209952,SAE,105
27,1469768206592,1469.768206592,MAE,147
28,1469967922016,1469.967922016,LAE,0
29,1470167870400,1470.1678704,MAE,164
30,1470364762464,1470.364762464,SAE,121
31,1470567840512,1470.5678405120002,MAE,185
32,1470771035712,1470.7710357120002,LAE,10
33,1470967766816,1470.967766816,MAE,125
34,1471164549056,1471.1645490560002,SAE,111
35,1471371839744,1471.371839744,MAE,151
36,1471568390400,1471.5683904,LAE,0
37,1471767886240,1471.76788624,MAE,141
38,1471964130016,1471.9641300160001,SAE,123
39,1472171927456,1472.171927456,MAE,184
40,1472368053056,1472.368053056,LAE,0
41,1472568166240,1472.56816624,MAE,224
42,1472763873728,1472.7638737280001,SAE,174
43,1472968994144,1472.9689941440001,MAE,179
44,1473168330912,1473.168330912,LAE,0
45,1473368359104,1473.368359104,MAE,179
