landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,4,LAE,14.423128659190786
1,0,1,LAE,19.936479899294152
2,0,2,LAE,12.25219169638175
3,0,3,LAE,29.33860487144457
4,0,1,LAE,3.2909050813891523
5,0,1,LAE,3.5131288707744575
6,0,1,LAE,18.59990535493741
7,0,1,LAE,2.886515203027087
8,0,1,LAE,24.72212644185948
9,0,3,LAE,20.422119760326048
10,0,3,LAE,30.7187073622374
11,0,1,LAE,2.4139680289415355
12,0,1,LAE,12.153255809527739
13,0,1,LAE,3.297486634397228
14,0,1,LAE,25.78248391861848
15,0,1,LAE,2.5447892701275197
16,0,1,LAE,17.346200326494582
17,0,1,LAE,11.053896743458408
18,0,3,LAE,35.832199242355145
19,0,5,LAE,43.83716833316167
20,0,1,LAE,2.5801539884173317
21,0,1,LAE,2.435551640476518
22,0,1,LAE,2.5674135724884324
23,0,2,LAE,12.029962752839053
24,0,2,LAE,25.20120794639723
25,0,4,LAE,45.49458909142908
26,0,6,LAE,20.079541226812793
27,0,2,LAE,13.741718170487351
28,0,6,LAE,40.51485774090288
29,0,2,LAE,47.932866262137715
30,0,2,LAE,18.309743369787544
31,0,3,LAE,21.42564266884694
32,1,2,LAE,3.2495904282631014
33,1,2,LAE,17.05606327187209
34,1,2,LAE,3.0005817058543736
35,1,2,LAE,24.44819336770742
36,1,2,LAE,6.205635383621649
37,1,2,LAE,12.23437095607664
38,1,2,LAE,17.315200720740044
39,1,2,LAE,4.899480962932936
40,1,2,LAE,5.4522948885541975
41,0,3,LAE,29.775452434772316
42,0,3,LAE,31.917200666063096
43,0,4,LAE,44.8911021909347
44,0,3,LAE,49.49186351709244
45,1,3,LAE,15.225637633684347
46,2,3,LAE,10.007192115114677
47,2,3,LAE,12.997231870561645
48,2,5,LAE,18.921787803696528
49,1,4,LAE,20.684785550392416
50,1,4,LAE,30.349629546576768
51,2,4,LAE,17.602004131391503
52,3,4,LAE,5.508214830366415
53,3,4,LAE,5.5726461274175625
54,3,4,LAE,15.161372155985811
55,3,4,LAE,5.529949140557092
56,3,4,LAE,19.645726630670758
57,3,5,LAE,5.261025465317254
58,3,5,LAE,16.66612483250958
59,3,4,LAE,18.543382820530656
60,3,4,LAE,45.41866763931955
61,3,4,LAE,5.996149742264731
62,3,4,LAE,20.47629119147466
63,3,5,LAE,15.405532956541775
64,3,5,LAE,15.959682769532725
65,3,6,LAE,14.019665504525799
66,4,9,LAE,53.890858044984384
67,4,5,LAE,12.383969468516492
68,4,5,LAE,11.026576925904646
69,4,5,LAE,10.530491111938158
70,4,5,LAE,7.779408335165618
71,4,5,LAE,8.999806624833939
72,4,9,LAE,55.28328091851082
73,4,5,LAE,10.265744609172527
74,4,5,LAE,17.2213746534163
75,4,5,LAE,11.543550107227432
76,4,5,LAE,3.7117461055845435
77,4,5,LAE,20.393532929884525
78,4,5,LAE,8.788922173588112
79,4,6,LAE,24.01722299473748
80,5,9,LAE,31.015973769883352
81,5,6,LAE,8.289154338426778
82,5,9,LAE,40.67818496587411
83,5,9,LAE,31.327920607536505
84,5,8,LAE,15.875003380335407
85,5,11,LAE,24.06129864751707
86,5,10,LAE,22.843401590482063
87,5,9,LAE,31.00936588377465
88,5,9,LAE,40.3872419337934
89,5,9,LAE,24.570593822507696
90,5,6,LAE,9.634358642434597
91,5,8,LAE,16.749223851530076
92,5,9,LAE,39.836007626977995
93,5,9,LAE,21.24403104711676
94,5,8,LAE,16.48948518115595
95,5,8,LAE,17.7871228799088
96,6,10,LAE,27.716218258991272
97,6,13,LAE,29.068106299703675
98,6,7,LAE,7.623720389409972
99,5,11,LAE,23.773710038650794
100,5,8,LAE,13.161291791191207
101,5,9,LAE,20.892495398426046
102,6,9,LAE,16.948058401168524
103,6,9,LAE,16.42552756739778
104,6,9,LAE,17.156683668477356
105,6,9,LAE,20.52118286707159
106,6,9,LAE,11.025649405590274
