landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,8,LAE,11.081625657487233
1,0,11,LAE,19.729671995409095
2,0,7,LAE,11.5462521217638
3,0,9,LAE,23.898413574666712
4,0,9,LAE,26.102560257163653
5,0,10,LAE,1.4459165669186285
6,0,12,LAE,2.010501289007388
7,0,8,LAE,33.48093470648701
8,0,8,LAE,0.7696801008297011
9,0,14,LAE,2.974980308130997
10,0,9,LAE,11.804480123843028
11,0,1,LAE,38.83336665846521
12,0,17,LAE,37.01483870351608
13,0,9,LAE,1.0231361562244434
14,0,9,LAE,17.021077943114424
15,0,9,LAE,13.34328512043963
16,0,6,LAE,10.274517668630931
17,0,10,LAE,1.0298693996954065
18,0,14,LAE,30.694485645015217
19,0,10,LAE,16.680329817689003
20,0,53,LAE,19.898887979331395
21,0,9,LAE,1.1707991329356462
22,0,8,LAE,1.0738496565575162
23,0,15,LAE,19.879810697425473
24,0,5,LAE,5.937811893018165
25,0,9,LAE,18.26844436410412
26,0,14,LAE,14.046565448771151
27,0,9,LAE,1.8171271589007858
28,0,18,LAE,14.616876040700365
29,0,15,LAE,15.29827405902167
30,0,9,LAE,11.133765405679656
31,0,12,LAE,2.0118240108965244
32,0,27,LAE,24.977297830815907
33,0,5,LAE,10.665294856504321
34,0,10,LAE,18.264252957360057
35,0,8,LAE,12.606147565565939
36,0,8,LAE,0.7310005897579681
37,0,14,LAE,21.668407821444692
38,0,11,LAE,10.489317460362324
39,0,11,LAE,2.116810633935851
40,0,7,LAE,11.618441085735116
41,0,19,LAE,11.328621668031284
42,0,8,LAE,14.868016686372668
43,0,7,LAE,15.855514088221065
44,0,9,LAE,16.551980718360088
45,0,3,LAE,14.757304377851318
46,0,6,LAE,10.071749948670599
47,0,12,LAE,11.69792339974514
48,0,11,LAE,13.908806229765542
49,0,10,LAE,41.67317409128997
50,0,13,LAE,7.306636939257624
51,0,8,LAE,0.99759260768315
52,0,5,LAE,0.4902706382785339
53,0,6,LAE,11.151922205622819
54,0,5,LAE,15.120153274589041
