idx,timestamp_ns,timestamp_s,slot_label,n_landmark_observations
0,3225966906272,3225.9669062720004,MAE,0
1,3226030137696,3226.030137696,MAE,138
2,3226061926272,3226.061926272,LAE,21
3,3226093551040,3226.0935510400004,MAE,174
4,3226157585504,3226.157585504,MAE,157
5,3226189765120,3226.18976512,LAE,140
6,3226315519168,3226.3155191680003,LAE,181
7,3226347756032,3226.3477560320002,MAE,69
8,3226410787008,3226.410787008,MAE,138
9,3226454859776,3226.4548597760004,LAE,112
10,3226486727968,3226.486727968,MAE,124
11,3226550073088,3226.5500730880003,MAE,180
12,3226581550336,3226.5815503360004,LAE,91
13,3226612864800,3226.6128648000004,MAE,71
14,3226675552608,3226.675552608,MAE,182
15,3226707061152,3226.7070611520003,LAE,112
16,3226738671360,3226.7386713600004,MAE,111
17,3226801915936,3226.801915936,MAE,86
18,3226833484608,3226.833484608,LAE,93
19,3226865373184,3226.8653731840004,MAE,86
20,3226929996480,3226.92999648,MAE,115
21,3226961380672,3226.9613806720004,LAE,93
22,3226992852800,3226.9928528,MAE,52
23,3227055624160,3227.05562416,MAE,113
24,3227087041152,3227.087041152,LAE,79
25,3227118446432,3227.1184464320004,MAE,101
26,3227181735776,3227.181735776,MAE,67
27,3227213202528,3227.2132025280002,LAE,90
28,3227244768128,3227.244768128,MAE,117
29,3227307727200,3227.3077272,MAE,70
30,3227339395712,3227.339395712,LAE,71
31,3227370843360,3227.37084336,MAE,35
32,3227445675104,3227.445675104,MAE,69
33,3227477349344,3227.4773493440002,LAE,43
34,3227508833344,3227.5088333440003,MAE,94
35,3227571684064,3227.5716840640002,MAE,69
36,3227603118528,3227.6031185280003,LAE,34
37,3227634541760,3227.63454176,MAE,115
38,3227697254688,3227.697254688,MAE,77
39,3227728711488,3227.728711488,LAE,26
40,3227760295200,3227.7602952,MAE,90
41,3227823659008,3227.823659008,MAE,112
42,3227855149504,3227.855149504,LAE,20
43,3227886425152,3227.8864251520004,MAE,84
44,3227963850752,3227.9638507520003,MAE,127
45,3227995385568,3227.995385568,LAE,14
46,3228026868384,3228.0268683840004,MAE,124
47,3228098902912,3228.098902912,MAE,103
48,3228130295808,3228.130295808,LAE,17
49,3228161893056,3228.1618930560003,MAE,65
50,3228225036064,3228.225036064,MAE,132
51,3228256406528,3228.2564065280003,LAE,18
52,3228287839136,3228.287839136,MAE,101
53,3228351867744,3228.351867744,MAE,85
54,3228383417600,3228.3834176,LAE,55
55,3228414682112,3228.4146821120003,MAE,85
56,3228477478720,3228.4774787200004,MAE,131
57,3228509227616,3228.5092276160003,LAE,81
58,3228540700832,3228.5407008320003,MAE,110
59,3228603626400,3228.6036264000004,MAE,107
60,3228635298304,3228.635298304,LAE,101
61,3228667015200,3228.6670152,MAE,150
62,3228730838464,3228.730838464,MAE,110
63,3228762446304,3228.762446304,LAE,228
64,3228794114432,3228.7941144320002,MAE,117
65,3228856848800,3228.8568488,MAE,88
66,3228888825888,3228.888825888,LAE,242
67,3228920771072,3228.920771072,MAE,119
68,3228983653888,3228.9836538880004,MAE,167
69,3229015470016,3229.015470016,LAE,284
70,3229047084832,3229.047084832,MAE,314
71,3229112318528,3229.1123185280003,MAE,306
72,3229143934304,3229.143934304,LAE,369
73,3229178711360,3229.1787113600003,MAE,370
74,3229242532704,3229.242532704,MAE,383
75,3229274272256,3229.274272256,LAE,295
76,3229306110752,3229.306110752,MAE,474
77,3229369871968,3229.369871968,MAE,416
78,3229402165312,3229.4021653120003,LAE,211
79,3229433581312,3229.433581312,MAE,379
80,3229496685280,3229.4966852800003,MAE,342
81,3229528540096,3229.528540096,LAE,232
82,3229562075680,3229.5620756800004,MAE,407
83,3229593609888,3229.593609888,SAE,44
84,3229625102656,3229.6251026560003,MAE,391
85,3229665261312,3229.665261312,LAE,187
86,3229696858368,3229.696858368,MAE,418
87,3229728498016,3229.7284980160002,SAE,80
88,3229760409760,3229.76040976,MAE,398
89,3229792116064,3229.7921160640003,LAE,127
90,3229825024352,3229.825024352,MAE,355
91,3229856628608,3229.8566286080004,SAE,93
92,3229888468096,3229.888468096,MAE,379
93,3229920615552,3229.920615552,LAE,60
94,3229952355360,3229.95235536,MAE,343
95,3229983829920,3229.98382992,SAE,56
96,3230015774208,3230.015774208,MAE,340
97,3230047675232,3230.047675232,LAE,18
98,3230079529120,3230.07952912,MAE,335
99,3230111077536,3230.1110775360003,SAE,18
100,3230144958272,3230.144958272,MAE,356
101,3230177698368,3230.177698368,LAE,20
102,3230210697728,3230.210697728,MAE,322
103,3230242050816,3230.2420508160003,SAE,25
104,3230273348160,3230.2733481600003,MAE,294
105,3230304908512,3230.304908512,LAE,17
106,3230336213312,3230.3362133120004,MAE,318
107,3230367762080,3230.3677620800004,SAE,260
108,3230399954016,3230.3999540160003,MAE,379
109,3230431817536,3230.4318175360004,LAE,8
110,3230463977120,3230.46397712,MAE,374
111,3230495472736,3230.495472736,SAE,399
112,3230527084320,3230.52708432,MAE,429
113,3230558320800,3230.5583208000003,LAE,18
114,3230590098688,3230.590098688,MAE,431
115,3230621942336,3230.6219423360003,SAE,399
116,3230653361248,3230.6533612480002,MAE,412
117,3230684736224,3230.684736224,LAE,20
118,3230715844608,3230.715844608,MAE,351
119,3230748917120,3230.74891712,SAE,379
120,3230780515648,3230.7805156480003,MAE,352
121,3230811992736,3230.8119927360003,LAE,26
122,3230843308512,3230.843308512,MAE,357
123,3230874440448,3230.8744404480003,SAE,360
124,3230905598016,3230.905598016,MAE,383
125,3230937261248,3230.937261248,LAE,38
126,3230969176032,3230.969176032,MAE,376
127,3231000558176,3231.000558176,SAE,360
128,3231031740128,3231.0317401280004,MAE,361
129,3231063692960,3231.06369296,LAE,38
130,3231096486784,3231.0964867840003,MAE,353
131,3231129246688,3231.1292466880004,SAE,352
132,3231160937312,3231.160937312,MAE,324
133,3231193952736,3231.193952736,LAE,32
134,3231226567904,3231.226567904,MAE,287
135,3231267705952,3231.267705952,SAE,330
136,3231300082432,3231.300082432,MAE,312
137,3231331797760,3231.3317977600004,LAE,45
138,3231364079840,3231.36407984,MAE,303
139,3231398105952,3231.398105952,SAE,345
140,3231440924576,3231.4409245760003,MAE,296
141,3231483820832,3231.483820832,LAE,73
142,3231524419296,3231.5244192960004,MAE,217
143,3231555887968,3231.555887968,SAE,269
144,3231587344832,3231.5873448320003,MAE,187
145,3231619003040,3231.6190030400003,LAE,94
146,3231651146784,3231.651146784,MAE,187
147,3231691389856,3231.691389856,SAE,194
148,3231725035616,3231.7250356160002,MAE,190
149,3231756814432,3231.7568144320003,LAE,114
150,3231791953536,3231.791953536,MAE,202
151,3231823607232,3231.823607232,SAE,234
152,3231855027520,3231.85502752,MAE,186
153,3231886745568,3231.886745568,LAE,95
154,3231925442368,3231.9254423680004,MAE,224
155,3231957416512,3231.9574165120002,SAE,245
156,3231992854112,3231.9928541120003,MAE,160
157,3232024487296,3232.024487296,LAE,111
158,3232058651904,3232.0586519040003,MAE,155
159,3232090213824,3232.0902138240003,SAE,240
160,3232121929056,3232.121929056,MAE,158
161,3232153479840,3232.1534798400003,LAE,120
162,3232184784384,3232.184784384,MAE,156
163,3232216213312,3232.216213312,SAE,285
164,3232247869024,3232.247869024,MAE,194
165,3232280686976,3232.280686976,LAE,127
166,3232316218080,3232.31621808,MAE,181
167,3232348011456,3232.348011456,SAE,272
168,3232380299424,3232.380299424,MAE,214
169,3232411821952,3232.411821952,LAE,113
170,3232443161952,3232.443161952,MAE,224
171,3232474525216,3232.474525216,SAE,289
172,3232506192640,3232.5061926400003,MAE,291
173,3232541176160,3232.5411761600003,LAE,86
174,3232572956704,3232.5729567040003,MAE,319
175,3232604754240,3232.60475424,SAE,306
176,3232636856992,3232.636856992,MAE,336
177,3232668524736,3232.668524736,LAE,66
178,3232700031552,3232.7000315520004,MAE,335
179,3232731400352,3232.731400352,SAE,304
180,3232762712096,3232.762712096,MAE,350
181,3232797021888,3232.797021888,LAE,51
182,3232829304512,3232.8293045120004,MAE,361
183,3232861100128,3232.861100128,SAE,276
184,3232892765568,3232.8927655680004,MAE,339
185,3232932781440,3232.9327814400003,LAE,52
186,3232964039328,3232.964039328,MAE,355
187,3232995917728,3232.995917728,SAE,254
188,3233027368032,3233.027368032,MAE,340
189,3233059302848,3233.0593028480002,LAE,30
190,3233090724288,3233.0907242880003,MAE,320
191,3233122591648,3233.1225916480003,SAE,253
192,3233155115104,3233.1551151040003,MAE,331
193,3233188314240,3233.18831424,LAE,15
194,3233220278176,3233.220278176,MAE,300
195,3233251995712,3233.2519957120003,SAE,214
196,3233283595552,3233.2835955520004,MAE,284
197,3233316878016,3233.3168780160004,LAE,14
198,3233348728096,3233.3487280960003,MAE,260
199,3233380310240,3233.38031024,SAE,179
200,3233411796448,3233.411796448,MAE,233
201,3233443198304,3233.4431983040004,LAE,16
202,3233474555936,3233.4745559360003,MAE,234
203,3233507179840,3233.5071798400004,SAE,119
204,3233538624480,3233.53862448,MAE,214
205,3233570067680,3233.57006768,LAE,11
206,3233601633792,3233.601633792,MAE,204
207,3233634487904,3233.6344879040003,SAE,62
208,3233665852256,3233.665852256,MAE,175
209,3233697308384,3233.6973083840003,LAE,14
210,3233729464608,3233.7294646080004,MAE,164
211,3233760959968,3233.7609599680004,SAE,47
212,3233792403616,3233.7924036160002,MAE,140
213,3233823900608,3233.8239006080003,LAE,14
