landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,2,LAE|MAE,9.722988173208853
1,0,4,LAE|MAE,23.012131550124412
2,0,2,LAE|MAE,20.039184558596823
3,0,1,LAE|MAE,14.394066994980676
4,0,2,LAE|MAE,27.90034236241644
5,0,1,LAE|MAE,11.85252290731563
6,0,19,LAE|MAE|SAE,43.24910720412415
7,0,1,LAE|MAE,12.184652763021026
8,0,1,LAE|MAE,24.7828437553011
9,0,2,LAE|MAE,13.081941298116401
10,0,3,LAE|MAE|SAE,12.10563557115733
11,0,1,LAE|MAE,3.682408983374646
12,0,2,LAE|MAE,2.0180086532250163
13,0,4,LAE|MAE,12.671085368893404
14,0,5,LAE|MAE,15.973135609829544
15,0,2,LAE|MAE,12.29398072613614
16,0,1,LAE|MAE,12.958196245911035
17,0,5,LAE|MAE,12.712362894136666
18,0,2,LAE|MAE,18.35615718774394
19,0,1,LAE|MAE,13.84423420996938
20,0,5,LAE|MAE,14.554356938534601
21,0,3,LAE|MAE|SAE,12.682631424220917
22,0,2,LAE|MAE,10.91787262382252
23,0,4,LAE|MAE,15.259938292416294
24,0,2,LAE|MAE,11.741264548319565
25,0,9,LAE|MAE|SAE,19.077132079755394
26,0,3,LAE|MAE|SAE,4.773826121232748
27,0,4,LAE|MAE,12.869812079138974
28,0,2,LAE|MAE,17.92972319584425
29,0,1,LAE|MAE,14.855634064733197
30,0,6,LAE|MAE|SAE,21.917440457956342
31,0,2,LAE|MAE,17.129714046778407
32,0,2,LAE|MAE,11.916207784414532
33,0,1,LAE|MAE,15.141453170746747
34,0,2,LAE|MAE,12.670417724171932
35,0,7,LAE|MAE|SAE,22.90754012173302
36,0,1,LAE|MAE,13.675771575778668
37,0,2,LAE|MAE,19.99349463695434
38,0,1,LAE|MAE,3.5729372980503094
39,0,6,LAE|MAE,12.427246650775034
40,0,1,LAE|MAE,8.548585342754855
41,0,1,LAE|MAE,30.72110693272771
42,0,2,LAE|MAE,17.015398789369407
43,0,4,LAE|MAE,10.946583991455098
44,0,2,LAE|MAE,1.0309973984619814
45,0,1,LAE|MAE,14.035902295897174
46,0,3,LAE|MAE|SAE,16.61693930625978
47,0,6,LAE|MAE|SAE,14.011202836782212
48,0,1,LAE|MAE,16.681233087143728
49,0,4,LAE|MAE|SAE,2.2061532818535343
50,0,4,LAE|MAE|SAE,13.723229730887407
51,0,6,LAE|MAE|SAE,11.883922451442475
52,0,1,LAE|MAE,19.2485018943097
53,0,2,LAE|MAE,14.328917256750445
54,0,4,LAE|MAE,10.808759709040586
55,0,6,LAE|MAE|SAE,21.10085122463522
56,0,2,LAE|MAE,10.159683302830453
57,0,2,LAE|MAE,1.8754918441109272
58,0,16,LAE|MAE|SAE,19.570865936719567
59,0,2,LAE|MAE,9.81245451622389
60,0,2,LAE|MAE,3.4808266451868035
61,0,2,LAE|MAE,16.466187456070905
62,0,2,LAE|MAE,1.6509726728939966
63,0,3,LAE|MAE|SAE,7.29612519188681
64,0,16,LAE|MAE|SAE,15.163072339197871
65,0,4,LAE|MAE,32.076038275353675
66,0,1,LAE|MAE,14.518738671786554
67,0,5,LAE|MAE|SAE,10.487229169461603
68,0,1,LAE|MAE,31.762292623683102
69,0,6,LAE|MAE|SAE,12.302549279780807
70,0,6,LAE|MAE|SAE,24.510242984922744
71,0,2,LAE|MAE,2.1202436338396096
72,0,10,LAE|MAE|SAE,23.473006992079984
73,0,3,LAE|MAE|SAE,2.347773730719635
74,0,4,LAE|MAE,13.109580823023089
75,0,1,LAE|MAE,19.337146840388197
76,0,4,LAE|MAE|SAE,20.67814190139109
77,0,3,LAE|MAE|SAE,10.625562434339082
78,0,2,LAE|MAE,17.77588398462394
79,0,2,LAE|MAE,11.783693300520131
80,0,5,LAE|MAE,13.066248299907224
81,0,7,LAE|MAE|SAE,16.160218087501175
82,0,6,LAE|MAE,16.92125020649351
83,0,3,LAE|MAE|SAE,10.275299667445363
84,0,2,LAE|MAE,12.015056539557847
85,0,3,LAE|MAE|SAE,18.76124896069244
86,0,2,LAE|MAE,0.949281980805647
87,0,1,LAE|MAE,16.389869919888323
88,0,2,LAE|MAE,4.507597784516571
89,0,5,LAE|MAE,14.519576161170038
90,0,1,LAE|MAE,13.352462580349876
91,0,1,LAE|MAE,9.122427962510352
92,0,2,LAE|MAE,2.06562130195105
93,0,1,LAE|MAE,13.738705213404252
94,0,5,LAE|MAE,12.076446339282692
95,0,2,LAE|MAE,12.929168968237244
96,0,1,LAE|MAE,16.96352374256726
97,0,2,LAE|MAE,28.07468165924968
98,0,4,LAE|MAE|SAE,13.976646422259721
99,0,2,LAE|MAE,19.435432156824
100,0,4,LAE|MAE,19.065081771502754
101,0,5,LAE|MAE,32.28810714646243
102,0,1,LAE|MAE,1.9065142284656873
103,0,4,LAE|MAE|SAE,15.439243293447179
104,0,1,LAE|MAE,16.74282414365535
105,0,2,LAE|MAE,14.540238937961536
106,0,2,LAE|MAE,15.458515190538744
107,0,3,LAE|MAE|SAE,9.994304315457727
108,0,16,LAE|MAE|SAE,23.299978498941478
109,0,5,LAE|MAE,22.659557186499082
110,0,3,LAE|MAE|SAE,1.55893077771776
111,0,2,LAE|MAE,3.6522185045373745
112,0,1,LAE|MAE,20.618275111727264
113,0,6,LAE|MAE|SAE,9.84245744105456
114,0,1,LAE|MAE,11.581280933976391
115,0,2,LAE|MAE,13.777637974463529
116,0,1,LAE|MAE,55.4711589106331
117,0,3,LAE|MAE|SAE,10.593422232610944
118,0,5,LAE|MAE,17.52216203133365
119,0,1,LAE|MAE,0.9828118641794926
120,0,1,LAE|MAE,17.036263080260206
121,0,3,LAE|MAE|SAE,25.181207324718866
122,0,2,LAE|MAE,12.196332819342071
123,0,6,LAE|MAE,15.606167465426063
124,0,7,LAE|MAE|SAE,15.219905211793764
125,0,6,LAE|MAE,18.236721031362322
126,0,2,LAE|MAE,15.619626550839271
127,0,4,LAE|MAE,10.209805990800435
128,0,1,LAE|MAE,16.627829134515054
129,0,5,LAE|MAE|SAE,17.93267496273335
130,0,3,LAE|MAE|SAE,13.21585365837086
131,0,4,LAE|MAE,16.92870355310783
132,0,3,LAE|MAE|SAE,3.97816633988065
133,0,4,LAE|MAE,18.593603428731587
134,0,6,LAE|MAE,18.35540603323988
135,0,1,LAE|MAE,3.4377656411859543
136,0,4,LAE|MAE,13.33452517773535
137,0,5,LAE|MAE,11.504609456259328
