landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
0,0,1,LAE,3.089903895449508
1,0,15,LAE,16.001220408276065
2,0,5,LAE,13.821254433692934
3,0,1,LAE,21.2177218457623
4,0,10,LAE,16.794297404795866
5,0,3,LAE,11.40659700108074
6,0,1,LAE,14.392075806151656
7,0,3,LAE,16.45456649277891
8,0,1,LAE,1.7352979649210145
9,0,1,LAE,25.55326675563713
10,0,5,LAE,13.330866158950728
11,0,1,LAE,1.1426730726196133
12,0,1,LAE,0.6566645624977521
13,0,1,LAE,19.711048627273588
14,0,2,LAE,15.55089664978353
15,0,1,LAE,1.5913899972354182
16,0,1,LAE,1.702617992546909
17,0,1,LAE,0.9314959479454976
18,0,1,LAE,4.887428943806419
19,0,1,LAE,16.25418914114406
20,0,1,LAE,2.1380103851407335
21,0,1,LAE,9.566226534995188
22,0,1,LAE,21.53437697705611
23,0,4,LAE,18.230198311593643
24,0,3,LAE,19.427441221444763
25,0,1,LAE,0.9377946830433669
26,0,5,LAE,15.50668162236262
27,0,1,LAE,1.6069641697511554
28,0,4,LAE,12.257172014052104
29,0,4,LAE,26.93359074401395
30,0,1,LAE,13.88282223494342
31,0,1,LAE,13.770574340841991
32,0,3,LAE,23.926256245211142
33,0,1,LAE,14.362302613045797
34,0,1,LAE,9.716271586099726
35,0,2,LAE,17.703636961059225
36,0,2,LAE,1.1746511778415243
37,0,1,LAE,13.3120242084829
38,0,1,LAE,1.2056762768046234
39,0,1,LAE,14.097049051671691
40,0,1,LAE,23.429955327843043
41,0,2,LAE,10.953400243228725
42,0,1,LAE,11.546839236019856
43,0,15,LAE,31.547201482066967
44,0,1,LAE,9.97195623871291
45,0,3,LAE,17.42853238299953
46,0,1,LAE,17.563627380273743
47,0,1,LAE,2.731398543832355
48,0,1,LAE,28.090331874996465
49,0,13,LAE,16.458923593231383
50,0,22,LAE,45.296055371710324
51,0,2,LAE,19.33880622595883
52,0,2,LAE,11.02017533316727
53,0,5,LAE,15.047343787249684
54,0,9,LAE,19.883233278799455
55,0,1,LAE,1.1551890859966576
56,0,2,LAE,14.017368988969348
57,0,3,LAE,22.434211106974494
58,0,4,LAE,18.72017520129131
59,0,17,LAE,20.684619857988835
60,0,3,LAE,23.724645716426007
61,0,4,LAE,26.13276714354825
62,0,4,LAE,12.615261001820771
63,0,1,LAE,39.64934324865508
64,0,13,LAE,18.022090550774905
65,0,1,LAE,18.46566703938442
66,0,10,LAE,22.438148334914302
67,0,4,LAE,13.28640122082556
68,0,5,LAE,25.07016712634189
69,0,2,LAE,4.01269832531929
70,0,3,LAE,13.307869619136017
71,0,5,LAE,15.620375363317992
72,0,6,LAE,15.740992265177624
73,0,4,LAE,15.763149875425583
74,0,10,LAE,19.127128303269277
75,0,2,LAE,19.660708395669104
76,0,2,LAE,1.4969958714245777
77,0,7,LAE,15.409089657945673
78,0,2,LAE,13.255825708660648
79,0,8,LAE,16.26594524234313
80,0,9,LAE,29.599915907651965
81,0,2,LAE,17.788336324988027
82,0,5,LAE,18.607561768278526
83,0,2,LAE,52.26132048111218
84,0,4,LAE,15.175178993460719
85,0,2,LAE,4.0118660284231344
86,0,4,LAE,31.140869376141026
87,0,10,LAE,16.28310903125716
88,0,2,LAE,13.172534710766724
89,0,3,LAE,10.74349027562526
90,0,5,LAE,13.829198146696417
91,0,2,LAE,24.23969757850613
92,0,11,LAE,19.6108464589699
93,0,2,LAE,13.013377612744593
94,0,11,LAE,14.75918415496473
95,0,2,LAE,41.95165614635797
96,0,5,LAE,14.576623464628359
97,0,2,LAE,14.42554311970229
98,1,6,LAE,13.839634970410602
99,1,3,LAE,24.247273603627857
100,1,2,LAE,1.6420176484732656
101,1,3,LAE,8.478311117484392
102,1,5,LAE,17.51152879451058
103,1,2,LAE,26.528835590898275
104,1,2,LAE,16.896652030647967
105,1,3,LAE,16.66022691957463
106,1,3,LAE,3.639148724716529
107,1,2,LAE,12.239927006240565
108,1,2,LAE,2.314685578427535
109,1,2,LAE,12.313372254372595
110,1,3,LAE,21.900268338830053
111,1,6,LAE,21.034488539099762
112,1,2,LAE,37.69492454179644
113,1,5,LAE,38.817553501089
114,1,2,LAE,2.354529590068304
115,1,5,LAE,11.447614763501832
116,1,4,LAE,16.78178798567935
117,1,2,LAE,9.566779600522066
118,1,2,LAE,9.332521596543812
119,1,2,LAE,40.65587121436276
120,1,2,LAE,15.779945456920444
121,1,2,LAE,21.40731247853539
122,1,2,LAE,19.592374576637866
123,1,2,LAE,30.227524387408582
124,1,2,LAE,26.91958643919539
125,1,3,LAE,9.775385333298736
126,1,2,LAE,27.26879471106654
127,1,3,LAE,17.212520958831877
128,0,3,LAE,17.7255612703103
